Year,Energia iturri berriztagarria,Units,Lurraldea,Eskualdea,Udalerria,GeoCode,Value
2017,Eguzki-energia termikoa,Watt per capita,,,Kortezubi,Kortezubi,958.9
2018,Eguzki-energia termikoa,Watt per capita,,,Kortezubi,Kortezubi,961.1
2019,Eguzki-energia termikoa,Watt per capita,,,Kortezubi,Kortezubi,950.23
2020,Eguzki-energia termikoa,Watt per capita,,,Kortezubi,Kortezubi,943.82
2021,Eguzki-energia termikoa,Watt per capita,,,Kortezubi,Kortezubi,937.5
2022,Eguzki-energia termikoa,Watt per capita,,,Kortezubi,Kortezubi,927.15
2010,Eguzki-energia termikoa,Watt per capita,,,Murueta,Murueta,95.56
2011,Eguzki-energia termikoa,Watt per capita,,,Murueta,Murueta,97.22
2012,Eguzki-energia termikoa,Watt per capita,,,Murueta,Murueta,94.28
2013,Eguzki-energia termikoa,Watt per capita,,,Murueta,Murueta,94.6
2014,Eguzki-energia termikoa,Watt per capita,,,Murueta,Murueta,94.28
2015,Eguzki-energia termikoa,Watt per capita,,,Murueta,Murueta,93.96
2016,Eguzki-energia termikoa,Watt per capita,,,Murueta,Murueta,93.02
2017,Eguzki-energia termikoa,Watt per capita,,,Murueta,Murueta,93.02
2018,Eguzki-energia termikoa,Watt per capita,,,Murueta,Murueta,92.11
2019,Eguzki-energia termikoa,Watt per capita,,,Murueta,Murueta,90.03
2020,Eguzki-energia termikoa,Watt per capita,,,Murueta,Murueta,88.61
2021,Eguzki-energia termikoa,Watt per capita,,,Murueta,Murueta,86.95
2022,Eguzki-energia termikoa,Watt per capita,,,Murueta,Murueta,84.08
2010,Eguzki-energia termikoa,Watt per capita,,,Nabarniz,Nabarniz,326.27
2011,Eguzki-energia termikoa,Watt per capita,,,Nabarniz,Nabarniz,337.72
2012,Eguzki-energia termikoa,Watt per capita,,,Nabarniz,Nabarniz,330.47
2013,Eguzki-energia termikoa,Watt per capita,,,Nabarniz,Nabarniz,324.9
2014,Eguzki-energia termikoa,Watt per capita,,,Nabarniz,Nabarniz,329.24
2015,Eguzki-energia termikoa,Watt per capita,,,Nabarniz,Nabarniz,304.7
2016,Eguzki-energia termikoa,Watt per capita,,,Nabarniz,Nabarniz,309.24
2017,Eguzki-energia termikoa,Watt per capita,,,Nabarniz,Nabarniz,315.57
2018,Eguzki-energia termikoa,Watt per capita,,,Nabarniz,Nabarniz,318.19
2019,Eguzki-energia termikoa,Watt per capita,,,Nabarniz,Nabarniz,327.66
2020,Eguzki-energia termikoa,Watt per capita,,,Nabarniz,Nabarniz,292.78
2021,Eguzki-energia termikoa,Watt per capita,,,Nabarniz,Nabarniz,299.61
2022,Eguzki-energia termikoa,Watt per capita,,,Nabarniz,Nabarniz,291.67
2010,Eguzki-energia termikoa,Watt per capita,,,Iurreta,Iurreta,10.97
2011,Eguzki-energia termikoa,Watt per capita,,,Iurreta,Iurreta,10.91
2012,Eguzki-energia termikoa,Watt per capita,,,Iurreta,Iurreta,10.98
2013,Eguzki-energia termikoa,Watt per capita,,,Iurreta,Iurreta,11.23
2014,Eguzki-energia termikoa,Watt per capita,,,Iurreta,Iurreta,11.52
2015,Eguzki-energia termikoa,Watt per capita,,,Iurreta,Iurreta,11.61
2016,Eguzki-energia termikoa,Watt per capita,,,Iurreta,Iurreta,11.42
2017,Eguzki-energia termikoa,Watt per capita,,,Iurreta,Iurreta,11.45
2018,Eguzki-energia termikoa,Watt per capita,,,Iurreta,Iurreta,11.38
2019,Eguzki-energia termikoa,Watt per capita,,,Iurreta,Iurreta,11.39
2020,Eguzki-energia termikoa,Watt per capita,,,Iurreta,Iurreta,11.54
2021,Eguzki-energia termikoa,Watt per capita,,,Iurreta,Iurreta,190.6
2022,Eguzki-energia termikoa,Watt per capita,,,Iurreta,Iurreta,188.73
2010,Eguzki-energia termikoa,Watt per capita,,,Ajangiz,Ajangiz,682.93
2011,Eguzki-energia termikoa,Watt per capita,,,Ajangiz,Ajangiz,681.42
2012,Eguzki-energia termikoa,Watt per capita,,,Ajangiz,Ajangiz,693.69
2010,Eguzki-energia termikoa,Watt per capita,,,Alonsotegi,Alonsotegi,24.76
2011,Eguzki-energia termikoa,Watt per capita,,,Alonsotegi,Alonsotegi,24.48
2012,Eguzki-energia termikoa,Watt per capita,,,Alonsotegi,Alonsotegi,24.56
2013,Eguzki-energia termikoa,Watt per capita,,,Alonsotegi,Alonsotegi,24.52
2014,Eguzki-energia termikoa,Watt per capita,,,Alonsotegi,Alonsotegi,25.14
2015,Eguzki-energia termikoa,Watt per capita,,,Alonsotegi,Alonsotegi,25.26
2016,Eguzki-energia termikoa,Watt per capita,,,Alonsotegi,Alonsotegi,24.68
2017,Eguzki-energia termikoa,Watt per capita,,,Alonsotegi,Alonsotegi,24.61
2018,Eguzki-energia termikoa,Watt per capita,,,Alonsotegi,Alonsotegi,24.54
2019,Eguzki-energia termikoa,Watt per capita,,,Alonsotegi,Alonsotegi,24.81
2020,Eguzki-energia termikoa,Watt per capita,,,Alonsotegi,Alonsotegi,23.76
2021,Eguzki-energia termikoa,Watt per capita,,,Alonsotegi,Alonsotegi,23.65
2022,Eguzki-energia termikoa,Watt per capita,,,Alonsotegi,Alonsotegi,23.66
2010,Eguzki-energia termikoa,Watt per capita,,,Zierbena,Zierbena,92.75
2011,Eguzki-energia termikoa,Watt per capita,,,Zierbena,Zierbena,90.78
2012,Eguzki-energia termikoa,Watt per capita,,,Zierbena,Zierbena,89.68
2013,Eguzki-energia termikoa,Watt per capita,,,Zierbena,Zierbena,88.61
2014,Eguzki-energia termikoa,Watt per capita,,,Zierbena,Zierbena,86.8
2015,Eguzki-energia termikoa,Watt per capita,,,Zierbena,Zierbena,87.15
2016,Eguzki-energia termikoa,Watt per capita,,,Zierbena,Zierbena,88.84
2017,Eguzki-energia termikoa,Watt per capita,,,Zierbena,Zierbena,88.96
2018,Eguzki-energia termikoa,Watt per capita,,,Zierbena,Zierbena,89.08
2019,Eguzki-energia termikoa,Watt per capita,,,Zierbena,Zierbena,87.27
2020,Eguzki-energia termikoa,Watt per capita,,,Zierbena,Zierbena,87.68
2021,Eguzki-energia termikoa,Watt per capita,,,Zierbena,Zierbena,89.44
2022,Eguzki-energia termikoa,Watt per capita,,,Zierbena,Zierbena,89.15
2010,Eguzki-energia termikoa,Watt per capita,,,Arratzu,Arratzu,747.4
2011,Eguzki-energia termikoa,Watt per capita,,,Arratzu,Arratzu,741.6
2012,Eguzki-energia termikoa,Watt per capita,,,Arratzu,Arratzu,734.01
2013,Eguzki-energia termikoa,Watt per capita,,,Arratzu,Arratzu,715.71
2014,Eguzki-energia termikoa,Watt per capita,,,Arratzu,Arratzu,701.72
2015,Eguzki-energia termikoa,Watt per capita,,,Arratzu,Arratzu,700.0
2016,Eguzki-energia termikoa,Watt per capita,,,Arratzu,Arratzu,700.0
2017,Eguzki-energia termikoa,Watt per capita,,,Arratzu,Arratzu,691.57
2018,Eguzki-energia termikoa,Watt per capita,,,Arratzu,Arratzu,691.57
2019,Eguzki-energia termikoa,Watt per capita,,,Arratzu,Arratzu,700.0
2020,Eguzki-energia termikoa,Watt per capita,,,Arratzu,Arratzu,693.24
2021,Eguzki-energia termikoa,Watt per capita,,,Arratzu,Arratzu,676.89
2022,Eguzki-energia termikoa,Watt per capita,,,Arratzu,Arratzu,684.96
2010,Eguzki-energia termikoa,Watt per capita,,,Ziortza-Bolibar,Ziortza-Bolibar,0.0
2011,Eguzki-energia termikoa,Watt per capita,,,Ziortza-Bolibar,Ziortza-Bolibar,0.0
2012,Eguzki-energia termikoa,Watt per capita,,,Ziortza-Bolibar,Ziortza-Bolibar,0.0
2013,Eguzki-energia termikoa,Watt per capita,,,Ziortza-Bolibar,Ziortza-Bolibar,0.0
2014,Eguzki-energia termikoa,Watt per capita,,,Ziortza-Bolibar,Ziortza-Bolibar,0.0
2015,Eguzki-energia termikoa,Watt per capita,,,Ziortza-Bolibar,Ziortza-Bolibar,0.0
2016,Eguzki-energia termikoa,Watt per capita,,,Ziortza-Bolibar,Ziortza-Bolibar,0.0
2017,Eguzki-energia termikoa,Watt per capita,,,Ziortza-Bolibar,Ziortza-Bolibar,0.0
2018,Eguzki-energia termikoa,Watt per capita,,,Ziortza-Bolibar,Ziortza-Bolibar,0.0
2019,Eguzki-energia termikoa,Watt per capita,,,Ziortza-Bolibar,Ziortza-Bolibar,0.0
2020,Eguzki-energia termikoa,Watt per capita,,,Ziortza-Bolibar,Ziortza-Bolibar,0.0
2021,Eguzki-energia termikoa,Watt per capita,,,Ziortza-Bolibar,Ziortza-Bolibar,0.0
2022,Eguzki-energia termikoa,Watt per capita,,,Ziortza-Bolibar,Ziortza-Bolibar,0.0
2010,Eguzki-energia termikoa,Watt per capita,,,,ES21,58.75
2011,Eguzki-energia termikoa,Watt per capita,,,,ES21,60.84
2012,Eguzki-energia termikoa,Watt per capita,,,,ES21,63.22
2013,Eguzki-energia termikoa,Watt per capita,,,,ES21,65.81
2014,Eguzki-energia termikoa,Watt per capita,,,,ES21,69.17
2015,Eguzki-energia termikoa,Watt per capita,,,,ES21,69.55
2016,Eguzki-energia termikoa,Watt per capita,,,,ES21,95.88
2017,Eguzki-energia termikoa,Watt per capita,,,,ES21,102.05
2018,Eguzki-energia termikoa,Watt per capita,,,,ES21,124.05
2019,Eguzki-energia termikoa,Watt per capita,,,,ES21,131.99
2020,Eguzki-energia termikoa,Watt per capita,,,,ES21,138.87
2021,Eguzki-energia termikoa,Watt per capita,,,,ES21,141.47
2022,Eguzki-energia termikoa,Watt per capita,,,,ES21,142.03
2010,Eolikoa,Watt per capita,,,Alegría-Dulantzi,Alegría-Dulantzi,0.0
2011,Eolikoa,Watt per capita,,,Alegría-Dulantzi,Alegría-Dulantzi,0.0
2012,Eolikoa,Watt per capita,,,Alegría-Dulantzi,Alegría-Dulantzi,0.0
2013,Eolikoa,Watt per capita,,,Alegría-Dulantzi,Alegría-Dulantzi,0.0
2014,Eolikoa,Watt per capita,,,Alegría-Dulantzi,Alegría-Dulantzi,0.0
2015,Eolikoa,Watt per capita,,,Alegría-Dulantzi,Alegría-Dulantzi,0.0
2016,Eolikoa,Watt per capita,,,Alegría-Dulantzi,Alegría-Dulantzi,0.0
2017,Eolikoa,Watt per capita,,,Alegría-Dulantzi,Alegría-Dulantzi,0.0
2018,Eolikoa,Watt per capita,,,Alegría-Dulantzi,Alegría-Dulantzi,0.0
2019,Eolikoa,Watt per capita,,,Alegría-Dulantzi,Alegría-Dulantzi,0.0
2020,Eolikoa,Watt per capita,,,Alegría-Dulantzi,Alegría-Dulantzi,0.0
2021,Eolikoa,Watt per capita,,,Alegría-Dulantzi,Alegría-Dulantzi,0.0
2022,Eolikoa,Watt per capita,,,Alegría-Dulantzi,Alegría-Dulantzi,0.0
2010,Eolikoa,Watt per capita,,,Amurrio,Amurrio,4.57
2011,Eolikoa,Watt per capita,,,Amurrio,Amurrio,4.53
2012,Eolikoa,Watt per capita,,,Amurrio,Amurrio,4.51
2013,Eolikoa,Watt per capita,,,Amurrio,Amurrio,4.47
2014,Eolikoa,Watt per capita,,,Amurrio,Amurrio,4.46
2015,Eolikoa,Watt per capita,,,Amurrio,Amurrio,4.46
2016,Eolikoa,Watt per capita,,,Amurrio,Amurrio,4.46
2017,Eolikoa,Watt per capita,,,Amurrio,Amurrio,6.37
2018,Eolikoa,Watt per capita,,,Amurrio,Amurrio,6.33
2019,Eolikoa,Watt per capita,,,Amurrio,Amurrio,6.39
2020,Eolikoa,Watt per capita,,,Amurrio,Amurrio,6.35
2021,Eolikoa,Watt per capita,,,Amurrio,Amurrio,6.36
2022,Eolikoa,Watt per capita,,,Amurrio,Amurrio,6.35
2010,Eolikoa,Watt per capita,,,Aramaio,Aramaio,0.0
2011,Eolikoa,Watt per capita,,,Aramaio,Aramaio,0.0
2012,Eolikoa,Watt per capita,,,Aramaio,Aramaio,0.0
2013,Eolikoa,Watt per capita,,,Aramaio,Aramaio,0.0
2014,Eolikoa,Watt per capita,,,Aramaio,Aramaio,0.0
2015,Eolikoa,Watt per capita,,,Aramaio,Aramaio,0.0
2016,Eolikoa,Watt per capita,,,Aramaio,Aramaio,0.0
2017,Eolikoa,Watt per capita,,,Aramaio,Aramaio,0.0
2018,Eolikoa,Watt per capita,,,Aramaio,Aramaio,0.0
2019,Eolikoa,Watt per capita,,,Aramaio,Aramaio,0.0
2020,Eolikoa,Watt per capita,,,Aramaio,Aramaio,0.0
2021,Eolikoa,Watt per capita,,,Aramaio,Aramaio,0.0
2022,Eolikoa,Watt per capita,,,Aramaio,Aramaio,0.0
2010,Eolikoa,Watt per capita,,,Artziniega,Artziniega,0.0
2011,Eolikoa,Watt per capita,,,Artziniega,Artziniega,0.0
2012,Eolikoa,Watt per capita,,,Artziniega,Artziniega,0.0
2013,Eolikoa,Watt per capita,,,Artziniega,Artziniega,0.0
2014,Eolikoa,Watt per capita,,,Artziniega,Artziniega,0.0
2015,Eolikoa,Watt per capita,,,Artziniega,Artziniega,0.0
2016,Eolikoa,Watt per capita,,,Artziniega,Artziniega,0.0
2017,Eolikoa,Watt per capita,,,Artziniega,Artziniega,0.0
2018,Eolikoa,Watt per capita,,,Artziniega,Artziniega,0.0
2019,Eolikoa,Watt per capita,,,Artziniega,Artziniega,0.0
2020,Eolikoa,Watt per capita,,,Artziniega,Artziniega,0.0
2021,Eolikoa,Watt per capita,,,Artziniega,Artziniega,0.0
2022,Eolikoa,Watt per capita,,,Artziniega,Artziniega,0.0
2010,Eolikoa,Watt per capita,,,Armiñón,Armiñón,0.0
2011,Eolikoa,Watt per capita,,,Armiñón,Armiñón,0.0
2012,Eolikoa,Watt per capita,,,Armiñón,Armiñón,0.0
2013,Eolikoa,Watt per capita,,,Armiñón,Armiñón,0.0
2014,Eolikoa,Watt per capita,,,Armiñón,Armiñón,0.0
2015,Eolikoa,Watt per capita,,,Armiñón,Armiñón,0.0
2016,Eolikoa,Watt per capita,,,Armiñón,Armiñón,0.0
2017,Eolikoa,Watt per capita,,,Armiñón,Armiñón,0.0
2018,Eolikoa,Watt per capita,,,Armiñón,Armiñón,0.0
2019,Eolikoa,Watt per capita,,,Armiñón,Armiñón,0.0
2020,Eolikoa,Watt per capita,,,Armiñón,Armiñón,0.0
2021,Eolikoa,Watt per capita,,,Armiñón,Armiñón,0.0
2022,Eolikoa,Watt per capita,,,Armiñón,Armiñón,0.0
2010,Eolikoa,Watt per capita,,,Arratzua-Ubarrundia,Arratzua-Ubarrundia,14.42
2011,Eolikoa,Watt per capita,,,Arratzua-Ubarrundia,Arratzua-Ubarrundia,13.79
2012,Eolikoa,Watt per capita,,,Arratzua-Ubarrundia,Arratzua-Ubarrundia,13.67
2013,Eolikoa,Watt per capita,,,Arratzua-Ubarrundia,Arratzua-Ubarrundia,13.46
2014,Eolikoa,Watt per capita,,,Arratzua-Ubarrundia,Arratzua-Ubarrundia,13.38
2015,Eolikoa,Watt per capita,,,Arratzua-Ubarrundia,Arratzua-Ubarrundia,13.66
2016,Eolikoa,Watt per capita,,,Arratzua-Ubarrundia,Arratzua-Ubarrundia,13.62
2017,Eolikoa,Watt per capita,,,Arratzua-Ubarrundia,Arratzua-Ubarrundia,13.54
2018,Eolikoa,Watt per capita,,,Arratzua-Ubarrundia,Arratzua-Ubarrundia,13.55
2019,Eolikoa,Watt per capita,,,Arratzua-Ubarrundia,Arratzua-Ubarrundia,13.53
2020,Eolikoa,Watt per capita,,,Arratzua-Ubarrundia,Arratzua-Ubarrundia,13.21
2021,Eolikoa,Watt per capita,,,Arratzua-Ubarrundia,Arratzua-Ubarrundia,13.07
2022,Eolikoa,Watt per capita,,,Arratzua-Ubarrundia,Arratzua-Ubarrundia,12.99
2010,Eolikoa,Watt per capita,,,Asparrena,Asparrena,2.36
2011,Eolikoa,Watt per capita,,,Asparrena,Asparrena,2.35
2012,Eolikoa,Watt per capita,,,Asparrena,Asparrena,2.38
2013,Eolikoa,Watt per capita,,,Asparrena,Asparrena,2.41
2014,Eolikoa,Watt per capita,,,Asparrena,Asparrena,2.42
2015,Eolikoa,Watt per capita,,,Asparrena,Asparrena,2.44
2016,Eolikoa,Watt per capita,,,Asparrena,Asparrena,7.41
2017,Eolikoa,Watt per capita,,,Asparrena,Asparrena,7.33
2018,Eolikoa,Watt per capita,,,Asparrena,Asparrena,7.46
2019,Eolikoa,Watt per capita,,,Asparrena,Asparrena,7.43
2020,Eolikoa,Watt per capita,,,Asparrena,Asparrena,7.24
2021,Eolikoa,Watt per capita,,,Asparrena,Asparrena,7.22
2022,Eolikoa,Watt per capita,,,Asparrena,Asparrena,7.35
2010,Eolikoa,Watt per capita,,,Ayala/Aiara,Ayala/Aiara,3.54
2011,Eolikoa,Watt per capita,,,Ayala/Aiara,Ayala/Aiara,3.49
2012,Eolikoa,Watt per capita,,,Ayala/Aiara,Ayala/Aiara,3.47
2013,Eolikoa,Watt per capita,,,Ayala/Aiara,Ayala/Aiara,3.48
2014,Eolikoa,Watt per capita,,,Ayala/Aiara,Ayala/Aiara,3.48
2015,Eolikoa,Watt per capita,,,Ayala/Aiara,Ayala/Aiara,3.46
2016,Eolikoa,Watt per capita,,,Ayala/Aiara,Ayala/Aiara,3.47
2017,Eolikoa,Watt per capita,,,Ayala/Aiara,Ayala/Aiara,3.45
2018,Eolikoa,Watt per capita,,,Ayala/Aiara,Ayala/Aiara,3.45
2019,Eolikoa,Watt per capita,,,Ayala/Aiara,Ayala/Aiara,3.45
2020,Eolikoa,Watt per capita,,,Ayala/Aiara,Ayala/Aiara,3.43
2021,Eolikoa,Watt per capita,,,Ayala/Aiara,Ayala/Aiara,3.47
2022,Eolikoa,Watt per capita,,,Ayala/Aiara,Ayala/Aiara,3.47
2010,Eolikoa,Watt per capita,,,Baños de Ebro/Mañueta,Baños de Ebro/Mañueta,0.0
2011,Eolikoa,Watt per capita,,,Baños de Ebro/Mañueta,Baños de Ebro/Mañueta,0.0
2012,Eolikoa,Watt per capita,,,Baños de Ebro/Mañueta,Baños de Ebro/Mañueta,0.0
2013,Eolikoa,Watt per capita,,,Baños de Ebro/Mañueta,Baños de Ebro/Mañueta,0.0
2014,Eolikoa,Watt per capita,,,Baños de Ebro/Mañueta,Baños de Ebro/Mañueta,0.0
2015,Eolikoa,Watt per capita,,,Baños de Ebro/Mañueta,Baños de Ebro/Mañueta,0.0
2016,Eolikoa,Watt per capita,,,Baños de Ebro/Mañueta,Baños de Ebro/Mañueta,0.0
2017,Eolikoa,Watt per capita,,,Baños de Ebro/Mañueta,Baños de Ebro/Mañueta,0.0
2018,Eolikoa,Watt per capita,,,Baños de Ebro/Mañueta,Baños de Ebro/Mañueta,0.0
2019,Eolikoa,Watt per capita,,,Baños de Ebro/Mañueta,Baños de Ebro/Mañueta,0.0
2020,Eolikoa,Watt per capita,,,Baños de Ebro/Mañueta,Baños de Ebro/Mañueta,0.0
2021,Eolikoa,Watt per capita,,,Baños de Ebro/Mañueta,Baños de Ebro/Mañueta,0.0
2022,Eolikoa,Watt per capita,,,Baños de Ebro/Mañueta,Baños de Ebro/Mañueta,0.0
2010,Eolikoa,Watt per capita,,,Berantevilla,Berantevilla,0.0
2011,Eolikoa,Watt per capita,,,Berantevilla,Berantevilla,0.0
2012,Eolikoa,Watt per capita,,,Berantevilla,Berantevilla,0.0
2013,Eolikoa,Watt per capita,,,Berantevilla,Berantevilla,0.0
2014,Eolikoa,Watt per capita,,,Berantevilla,Berantevilla,0.0
2015,Eolikoa,Watt per capita,,,Berantevilla,Berantevilla,0.0
2016,Eolikoa,Watt per capita,,,Berantevilla,Berantevilla,0.0
2017,Eolikoa,Watt per capita,,,Berantevilla,Berantevilla,0.0
2018,Eolikoa,Watt per capita,,,Berantevilla,Berantevilla,0.0
2019,Eolikoa,Watt per capita,,,Berantevilla,Berantevilla,0.0
2020,Eolikoa,Watt per capita,,,Berantevilla,Berantevilla,0.0
2021,Eolikoa,Watt per capita,,,Berantevilla,Berantevilla,0.0
2022,Eolikoa,Watt per capita,,,Berantevilla,Berantevilla,0.0
2010,Eolikoa,Watt per capita,,,Bernedo,Bernedo,86.66
2011,Eolikoa,Watt per capita,,,Bernedo,Bernedo,85.62
2012,Eolikoa,Watt per capita,,,Bernedo,Bernedo,85.91
2013,Eolikoa,Watt per capita,,,Bernedo,Bernedo,89.45
2014,Eolikoa,Watt per capita,,,Bernedo,Bernedo,92.76
2015,Eolikoa,Watt per capita,,,Bernedo,Bernedo,97.09
2016,Eolikoa,Watt per capita,,,Bernedo,Bernedo,93.46
2017,Eolikoa,Watt per capita,,,Bernedo,Bernedo,94.34
2018,Eolikoa,Watt per capita,,,Bernedo,Bernedo,96.71
2019,Eolikoa,Watt per capita,,,Bernedo,Bernedo,94.34
2020,Eolikoa,Watt per capita,,,Bernedo,Bernedo,92.25
2021,Eolikoa,Watt per capita,,,Bernedo,Bernedo,88.34
2022,Eolikoa,Watt per capita,,,Bernedo,Bernedo,91.41
2010,Eolikoa,Watt per capita,,,Campezo/Kanpezu,Campezo/Kanpezu,7.17
2011,Eolikoa,Watt per capita,,,Campezo/Kanpezu,Campezo/Kanpezu,7.09
2012,Eolikoa,Watt per capita,,,Campezo/Kanpezu,Campezo/Kanpezu,7.09
2013,Eolikoa,Watt per capita,,,Campezo/Kanpezu,Campezo/Kanpezu,7.41
2014,Eolikoa,Watt per capita,,,Campezo/Kanpezu,Campezo/Kanpezu,7.53
2015,Eolikoa,Watt per capita,,,Campezo/Kanpezu,Campezo/Kanpezu,7.6
2016,Eolikoa,Watt per capita,,,Campezo/Kanpezu,Campezo/Kanpezu,7.6
2017,Eolikoa,Watt per capita,,,Campezo/Kanpezu,Campezo/Kanpezu,7.48
2018,Eolikoa,Watt per capita,,,Campezo/Kanpezu,Campezo/Kanpezu,7.5
2019,Eolikoa,Watt per capita,,,Campezo/Kanpezu,Campezo/Kanpezu,7.54
2020,Eolikoa,Watt per capita,,,Campezo/Kanpezu,Campezo/Kanpezu,7.28
2021,Eolikoa,Watt per capita,,,Campezo/Kanpezu,Campezo/Kanpezu,7.1
2022,Eolikoa,Watt per capita,,,Campezo/Kanpezu,Campezo/Kanpezu,7.18
2010,Eolikoa,Watt per capita,,,Zigoitia,Zigoitia,2.29
2011,Eolikoa,Watt per capita,,,Zigoitia,Zigoitia,2.27
2012,Eolikoa,Watt per capita,,,Zigoitia,Zigoitia,2.24
2013,Eolikoa,Watt per capita,,,Zigoitia,Zigoitia,2.27
2014,Eolikoa,Watt per capita,,,Zigoitia,Zigoitia,2.24
2015,Eolikoa,Watt per capita,,,Zigoitia,Zigoitia,2.27
2016,Eolikoa,Watt per capita,,,Zigoitia,Zigoitia,2.31
2017,Eolikoa,Watt per capita,,,Zigoitia,Zigoitia,2.33
2018,Eolikoa,Watt per capita,,,Zigoitia,Zigoitia,2.34
2019,Eolikoa,Watt per capita,,,Zigoitia,Zigoitia,2.34
2020,Eolikoa,Watt per capita,,,Zigoitia,Zigoitia,2.19
2021,Eolikoa,Watt per capita,,,Zigoitia,Zigoitia,2.17
2022,Eolikoa,Watt per capita,,,Zigoitia,Zigoitia,2.18
2010,Eolikoa,Watt per capita,,,Kripan,Kripan,0.0
2011,Eolikoa,Watt per capita,,,Kripan,Kripan,0.0
2012,Eolikoa,Watt per capita,,,Kripan,Kripan,0.0
2013,Eolikoa,Watt per capita,,,Kripan,Kripan,0.0
2014,Eolikoa,Watt per capita,,,Kripan,Kripan,0.0
2015,Eolikoa,Watt per capita,,,Kripan,Kripan,0.0
2016,Eolikoa,Watt per capita,,,Kripan,Kripan,0.0
2017,Eolikoa,Watt per capita,,,Kripan,Kripan,0.0
2018,Eolikoa,Watt per capita,,,Kripan,Kripan,0.0
2019,Eolikoa,Watt per capita,,,Kripan,Kripan,0.0
2020,Eolikoa,Watt per capita,,,Kripan,Kripan,0.0
2021,Eolikoa,Watt per capita,,,Kripan,Kripan,0.0
2022,Eolikoa,Watt per capita,,,Kripan,Kripan,0.0
2010,Eolikoa,Watt per capita,,,Elburgo/Burgelu,Elburgo/Burgelu,0.0
2011,Eolikoa,Watt per capita,,,Elburgo/Burgelu,Elburgo/Burgelu,0.0
2012,Eolikoa,Watt per capita,,,Elburgo/Burgelu,Elburgo/Burgelu,0.0
2013,Eolikoa,Watt per capita,,,Elburgo/Burgelu,Elburgo/Burgelu,0.0
2014,Eolikoa,Watt per capita,,,Elburgo/Burgelu,Elburgo/Burgelu,0.0
2015,Eolikoa,Watt per capita,,,Elburgo/Burgelu,Elburgo/Burgelu,0.0
2016,Eolikoa,Watt per capita,,,Elburgo/Burgelu,Elburgo/Burgelu,0.0
2017,Eolikoa,Watt per capita,,,Elburgo/Burgelu,Elburgo/Burgelu,0.0
2018,Eolikoa,Watt per capita,,,Elburgo/Burgelu,Elburgo/Burgelu,47.85
2019,Eolikoa,Watt per capita,,,Elburgo/Burgelu,Elburgo/Burgelu,47.1
2020,Eolikoa,Watt per capita,,,Elburgo/Burgelu,Elburgo/Burgelu,45.87
2021,Eolikoa,Watt per capita,,,Elburgo/Burgelu,Elburgo/Burgelu,46.15
2022,Eolikoa,Watt per capita,,,Elburgo/Burgelu,Elburgo/Burgelu,45.59
2010,Eolikoa,Watt per capita,,,Elciego,Elciego,0.0
2011,Eolikoa,Watt per capita,,,Elciego,Elciego,0.0
2012,Eolikoa,Watt per capita,,,Elciego,Elciego,0.0
2013,Eolikoa,Watt per capita,,,Elciego,Elciego,0.0
2014,Eolikoa,Watt per capita,,,Elciego,Elciego,0.0
2015,Eolikoa,Watt per capita,,,Elciego,Elciego,0.0
2016,Eolikoa,Watt per capita,,,Elciego,Elciego,0.0
2017,Eolikoa,Watt per capita,,,Elciego,Elciego,0.0
2018,Eolikoa,Watt per capita,,,Elciego,Elciego,0.0
2019,Eolikoa,Watt per capita,,,Elciego,Elciego,0.0
2020,Eolikoa,Watt per capita,,,Elciego,Elciego,0.0
2021,Eolikoa,Watt per capita,,,Elciego,Elciego,0.0
2022,Eolikoa,Watt per capita,,,Elciego,Elciego,0.0
2010,Eolikoa,Watt per capita,,,Elvillar/Bilar,Elvillar/Bilar,0.0
2011,Eolikoa,Watt per capita,,,Elvillar/Bilar,Elvillar/Bilar,0.0
2012,Eolikoa,Watt per capita,,,Elvillar/Bilar,Elvillar/Bilar,0.0
2013,Eolikoa,Watt per capita,,,Elvillar/Bilar,Elvillar/Bilar,0.0
2014,Eolikoa,Watt per capita,,,Elvillar/Bilar,Elvillar/Bilar,0.0
2015,Eolikoa,Watt per capita,,,Elvillar/Bilar,Elvillar/Bilar,0.0
2016,Eolikoa,Watt per capita,,,Elvillar/Bilar,Elvillar/Bilar,0.0
2017,Eolikoa,Watt per capita,,,Elvillar/Bilar,Elvillar/Bilar,0.0
2018,Eolikoa,Watt per capita,,,Elvillar/Bilar,Elvillar/Bilar,0.0
2019,Eolikoa,Watt per capita,,,Elvillar/Bilar,Elvillar/Bilar,0.0
2020,Eolikoa,Watt per capita,,,Elvillar/Bilar,Elvillar/Bilar,0.0
