Year,Series,Sexua,Cobertura,Residencia,Discapacidad,Lurraldea,Eskualdea,Udalerria,Units,GeoCode,Value
2013,EU_COV_RGI,,TIT,,,Bizkaia,,,1.000 biztanle bakoitzeko,Bizkaia,34.7
2012,EU_COV_RGI,,TIT,,,Bizkaia,,,1.000 biztanle bakoitzeko,Bizkaia,32.6
2017,EU_COV_RGI,,TIT,,,Bizkaia,,,1.000 biztanle bakoitzeko,Bizkaia,32.8
2014,EU_COV_RGI,,TIT,,,Bizkaia,,,1.000 biztanle bakoitzeko,Bizkaia,35.4
2019,EU_COV_RGI,,TIT,,,Bizkaia,,,1.000 biztanle bakoitzeko,Bizkaia,27.9
2011,EU_COV_RGI,,TIT,,,Bizkaia,,,1.000 biztanle bakoitzeko,Bizkaia,31.9
2010,EU_COV_RGI,,TIT,,,Bizkaia,,,1.000 biztanle bakoitzeko,Bizkaia,32.8
2016,EU_COV_RGI,,TIT,,,Bizkaia,,,1.000 biztanle bakoitzeko,Bizkaia,34.4
2020,EU_COV_RGI,,TIT,,,Bizkaia,,,1.000 biztanle bakoitzeko,Bizkaia,28.6
2012,EU_COV_RGI,,TIT,,,Gipuzkoa,,,1.000 biztanle bakoitzeko,Gipuzkoa,17.5
2018,EU_COV_RGI,,TIT,,,Gipuzkoa,,,1.000 biztanle bakoitzeko,Gipuzkoa,18.1
2015,EU_COV_RGI,,TIT,,,Gipuzkoa,,,1.000 biztanle bakoitzeko,Gipuzkoa,21.2
2013,EU_COV_RGI,,TIT,,,Gipuzkoa,,,1.000 biztanle bakoitzeko,Gipuzkoa,19.9
2020,EU_COV_RGI,,TIT,,,Gipuzkoa,,,1.000 biztanle bakoitzeko,Gipuzkoa,18.4
2011,EU_COV_RGI,,TIT,,,Gipuzkoa,,,1.000 biztanle bakoitzeko,Gipuzkoa,16.2
2021,EU_COV_RGI,,TIT,,,Gipuzkoa,,,1.000 biztanle bakoitzeko,Gipuzkoa,17.3
2019,EU_COV_RGI,,TIT,,,Gipuzkoa,,,1.000 biztanle bakoitzeko,Gipuzkoa,17.1
2017,EU_COV_RGI,,TIT,,,Gipuzkoa,,,1.000 biztanle bakoitzeko,Gipuzkoa,19.8
2014,EU_COV_RGI,,TIT,,,Gipuzkoa,,,1.000 biztanle bakoitzeko,Gipuzkoa,21.6
2016,EU_COV_RGI,,TIT,,,Gipuzkoa,,,1.000 biztanle bakoitzeko,Gipuzkoa,21.1
2010,EU_COV_RGI,,TIT,,,Gipuzkoa,,,1.000 biztanle bakoitzeko,Gipuzkoa,14.4
2015,EU_COV_RGI,,TIT,MIGRANT,,,,,1.000 biztanle bakoitzeko,,118.3
2019,EU_COV_RGI,,TIT,MIGRANT,,,,,1.000 biztanle bakoitzeko,,79.1
2020,EU_COV_RGI,,TIT,MIGRANT,,,,,1.000 biztanle bakoitzeko,,86.9
2017,EU_COV_RGI,,TIT,MIGRANT,,,,,1.000 biztanle bakoitzeko,,108.2
2018,EU_COV_RGI,,TIT,MIGRANT,,,,,1.000 biztanle bakoitzeko,,90.5
2021,EU_COV_RGI,,TIT,MIGRANT,,,,,1.000 biztanle bakoitzeko,,85.9
2016,EU_COV_RGI,,TIT,MIGRANT,,,,,1.000 biztanle bakoitzeko,,113.4
2014,EU_COV_RGI,,TIT,MIGRANT,,,,,1.000 biztanle bakoitzeko,,122.4
2018,EU_COV_RGI,,TIT,MIGRANT,,,,Abadiño,1.000 biztanle bakoitzeko,Abadiño,49.0
2016,EU_COV_RGI,,TIT,MIGRANT,,,,Abadiño,1.000 biztanle bakoitzeko,Abadiño,94.1
2019,EU_COV_RGI,,TIT,MIGRANT,,,,Abadiño,1.000 biztanle bakoitzeko,Abadiño,62.4
2014,EU_COV_RGI,,TIT,MIGRANT,,,,Abadiño,1.000 biztanle bakoitzeko,Abadiño,62.3
2020,EU_COV_RGI,,TIT,MIGRANT,,,,Abadiño,1.000 biztanle bakoitzeko,Abadiño,79.1
2015,EU_COV_RGI,,TIT,MIGRANT,,,,Abadiño,1.000 biztanle bakoitzeko,Abadiño,67.0
2017,EU_COV_RGI,,TIT,MIGRANT,,,,Abadiño,1.000 biztanle bakoitzeko,Abadiño,71.0
2021,EU_COV_RGI,,TIT,MIGRANT,,,,Abadiño,1.000 biztanle bakoitzeko,Abadiño,57.7
2021,EU_COV_RGI,,TIT,MIGRANT,,,,Abaltzisketa,1.000 biztanle bakoitzeko,Abaltzisketa,0.0
2014,EU_COV_RGI,,TIT,MIGRANT,,,,Abaltzisketa,1.000 biztanle bakoitzeko,Abaltzisketa,0.0
2017,EU_COV_RGI,,TIT,MIGRANT,,,,Abaltzisketa,1.000 biztanle bakoitzeko,Abaltzisketa,0.0
2018,EU_COV_RGI,,TIT,MIGRANT,,,,Abaltzisketa,1.000 biztanle bakoitzeko,Abaltzisketa,0.0
2015,EU_COV_RGI,,TIT,MIGRANT,,,,Abaltzisketa,1.000 biztanle bakoitzeko,Abaltzisketa,0.0
2016,EU_COV_RGI,,TIT,MIGRANT,,,,Abaltzisketa,1.000 biztanle bakoitzeko,Abaltzisketa,0.0
2020,EU_COV_RGI,,TIT,MIGRANT,,,,Abaltzisketa,1.000 biztanle bakoitzeko,Abaltzisketa,0.0
2019,EU_COV_RGI,,TIT,MIGRANT,,,,Abaltzisketa,1.000 biztanle bakoitzeko,Abaltzisketa,0.0
2021,EU_COV_RGI,,TIT,MIGRANT,,,,Abanto y Ciérvana-Abanto Zierbena,1.000 biztanle bakoitzeko,Abanto y Ciérvana-Abanto Zierbena,55.0
2017,EU_COV_RGI,,TIT,MIGRANT,,,,Abanto y Ciérvana-Abanto Zierbena,1.000 biztanle bakoitzeko,Abanto y Ciérvana-Abanto Zierbena,93.0
2019,EU_COV_RGI,,TIT,MIGRANT,,,,Abanto y Ciérvana-Abanto Zierbena,1.000 biztanle bakoitzeko,Abanto y Ciérvana-Abanto Zierbena,66.4
2018,EU_COV_RGI,,TIT,MIGRANT,,,,Abanto y Ciérvana-Abanto Zierbena,1.000 biztanle bakoitzeko,Abanto y Ciérvana-Abanto Zierbena,96.8
2015,EU_COV_RGI,,TIT,MIGRANT,,,,Abanto y Ciérvana-Abanto Zierbena,1.000 biztanle bakoitzeko,Abanto y Ciérvana-Abanto Zierbena,108.0
2020,EU_COV_RGI,,TIT,MIGRANT,,,,Abanto y Ciérvana-Abanto Zierbena,1.000 biztanle bakoitzeko,Abanto y Ciérvana-Abanto Zierbena,64.1
2016,EU_COV_RGI,,TIT,MIGRANT,,,,Abanto y Ciérvana-Abanto Zierbena,1.000 biztanle bakoitzeko,Abanto y Ciérvana-Abanto Zierbena,106.8
2014,EU_COV_RGI,,TIT,MIGRANT,,,,Abanto y Ciérvana-Abanto Zierbena,1.000 biztanle bakoitzeko,Abanto y Ciérvana-Abanto Zierbena,150.0
2014,EU_COV_RGI,,TIT,MIGRANT,,,,Aduna,1.000 biztanle bakoitzeko,Aduna,500.0
2019,EU_COV_RGI,,TIT,MIGRANT,,,,Aduna,1.000 biztanle bakoitzeko,Aduna,0.0
2017,EU_COV_RGI,,TIT,MIGRANT,,,,Aduna,1.000 biztanle bakoitzeko,Aduna,500.0
2016,EU_COV_RGI,,TIT,MIGRANT,,,,Aduna,1.000 biztanle bakoitzeko,Aduna,250.0
2018,EU_COV_RGI,,TIT,MIGRANT,,,,Aduna,1.000 biztanle bakoitzeko,Aduna,333.3
2015,EU_COV_RGI,,TIT,MIGRANT,,,,Aduna,1.000 biztanle bakoitzeko,Aduna,666.7
2020,EU_COV_RGI,,TIT,MIGRANT,,,,Aduna,1.000 biztanle bakoitzeko,Aduna,0.0
2021,EU_COV_RGI,,TIT,MIGRANT,,,,Aduna,1.000 biztanle bakoitzeko,Aduna,0.0
2014,EU_COV_RGI,,TIT,MIGRANT,,,,Agurain/Salvatierra,1.000 biztanle bakoitzeko,Agurain/Salvatierra,133.9
2020,EU_COV_RGI,,TIT,MIGRANT,,,,Agurain/Salvatierra,1.000 biztanle bakoitzeko,Agurain/Salvatierra,91.7
2015,EU_COV_RGI,,TIT,MIGRANT,,,,Agurain/Salvatierra,1.000 biztanle bakoitzeko,Agurain/Salvatierra,116.7
2017,EU_COV_RGI,,TIT,MIGRANT,,,,Agurain/Salvatierra,1.000 biztanle bakoitzeko,Agurain/Salvatierra,68.4
2016,EU_COV_RGI,,TIT,MIGRANT,,,,Agurain/Salvatierra,1.000 biztanle bakoitzeko,Agurain/Salvatierra,75.6
2019,EU_COV_RGI,,TIT,MIGRANT,,,,Agurain/Salvatierra,1.000 biztanle bakoitzeko,Agurain/Salvatierra,56.0
2021,EU_COV_RGI,,TIT,MIGRANT,,,,Agurain/Salvatierra,1.000 biztanle bakoitzeko,Agurain/Salvatierra,96.5
2018,EU_COV_RGI,,TIT,MIGRANT,,,,Agurain/Salvatierra,1.000 biztanle bakoitzeko,Agurain/Salvatierra,59.0
2016,EU_COV_RGI,,TIT,MIGRANT,,,,Aia,1.000 biztanle bakoitzeko,Aia,20.4
2019,EU_COV_RGI,,TIT,MIGRANT,,,,Aia,1.000 biztanle bakoitzeko,Aia,20.0
2018,EU_COV_RGI,,TIT,MIGRANT,,,,Aia,1.000 biztanle bakoitzeko,Aia,9.4
2015,EU_COV_RGI,,TIT,MIGRANT,,,,Aia,1.000 biztanle bakoitzeko,Aia,11.1
2017,EU_COV_RGI,,TIT,MIGRANT,,,,Aia,1.000 biztanle bakoitzeko,Aia,11.0
2021,EU_COV_RGI,,TIT,MIGRANT,,,,Aia,1.000 biztanle bakoitzeko,Aia,25.9
2014,EU_COV_RGI,,TIT,MIGRANT,,,,Aia,1.000 biztanle bakoitzeko,Aia,36.6
2020,EU_COV_RGI,,TIT,MIGRANT,,,,Aia,1.000 biztanle bakoitzeko,Aia,37.7
2019,EU_COV_RGI,,TIT,MIGRANT,,,,Aizarnazabal,1.000 biztanle bakoitzeko,Aizarnazabal,37.7
2016,EU_COV_RGI,,TIT,MIGRANT,,,,Aizarnazabal,1.000 biztanle bakoitzeko,Aizarnazabal,163.3
2015,EU_COV_RGI,,TIT,MIGRANT,,,,Aizarnazabal,1.000 biztanle bakoitzeko,Aizarnazabal,147.5
2020,EU_COV_RGI,,TIT,MIGRANT,,,,Aizarnazabal,1.000 biztanle bakoitzeko,Aizarnazabal,115.4
2018,EU_COV_RGI,,TIT,MIGRANT,,,,Aizarnazabal,1.000 biztanle bakoitzeko,Aizarnazabal,142.9
2014,EU_COV_RGI,,TIT,MIGRANT,,,,Aizarnazabal,1.000 biztanle bakoitzeko,Aizarnazabal,108.1
2017,EU_COV_RGI,,TIT,MIGRANT,,,,Aizarnazabal,1.000 biztanle bakoitzeko,Aizarnazabal,244.4
2021,EU_COV_RGI,,TIT,MIGRANT,,,,Aizarnazabal,1.000 biztanle bakoitzeko,Aizarnazabal,88.9
2019,EU_COV_RGI,,TIT,MIGRANT,,,,Ajangiz,1.000 biztanle bakoitzeko,Ajangiz,0.0
2016,EU_COV_RGI,,TIT,MIGRANT,,,,Ajangiz,1.000 biztanle bakoitzeko,Ajangiz,0.0
2015,EU_COV_RGI,,TIT,MIGRANT,,,,Ajangiz,1.000 biztanle bakoitzeko,Ajangiz,200.0
2021,EU_COV_RGI,,TIT,MIGRANT,,,,Ajangiz,1.000 biztanle bakoitzeko,Ajangiz,0.0
2017,EU_COV_RGI,,TIT,MIGRANT,,,,Ajangiz,1.000 biztanle bakoitzeko,Ajangiz,0.0
2014,EU_COV_RGI,,TIT,MIGRANT,,,,Ajangiz,1.000 biztanle bakoitzeko,Ajangiz,125.0
2018,EU_COV_RGI,,TIT,MIGRANT,,,,Ajangiz,1.000 biztanle bakoitzeko,Ajangiz,0.0
2020,EU_COV_RGI,,TIT,MIGRANT,,,,Ajangiz,1.000 biztanle bakoitzeko,Ajangiz,0.0
2018,EU_COV_RGI,,TIT,MIGRANT,,,,Albiztur,1.000 biztanle bakoitzeko,Albiztur,0.0
2019,EU_COV_RGI,,TIT,MIGRANT,,,,Albiztur,1.000 biztanle bakoitzeko,Albiztur,0.0
2015,EU_COV_RGI,,TIT,MIGRANT,,,,Albiztur,1.000 biztanle bakoitzeko,Albiztur,0.0
2021,EU_COV_RGI,,TIT,MIGRANT,,,,Albiztur,1.000 biztanle bakoitzeko,Albiztur,0.0
2014,EU_COV_RGI,,TIT,MIGRANT,,,,Albiztur,1.000 biztanle bakoitzeko,Albiztur,0.0
2017,EU_COV_RGI,,TIT,MIGRANT,,,,Albiztur,1.000 biztanle bakoitzeko,Albiztur,0.0
2020,EU_COV_RGI,,TIT,MIGRANT,,,,Albiztur,1.000 biztanle bakoitzeko,Albiztur,0.0
2016,EU_COV_RGI,,TIT,MIGRANT,,,,Albiztur,1.000 biztanle bakoitzeko,Albiztur,0.0
2018,EU_COV_RGI,,TIT,MIGRANT,,,,Alegia,1.000 biztanle bakoitzeko,Alegia,135.3
2014,EU_COV_RGI,,TIT,MIGRANT,,,,Alegia,1.000 biztanle bakoitzeko,Alegia,107.4
2021,EU_COV_RGI,,TIT,MIGRANT,,,,Alegia,1.000 biztanle bakoitzeko,Alegia,86.3
2016,EU_COV_RGI,,TIT,MIGRANT,,,,Alegia,1.000 biztanle bakoitzeko,Alegia,108.8
2017,EU_COV_RGI,,TIT,MIGRANT,,,,Alegia,1.000 biztanle bakoitzeko,Alegia,90.4
2020,EU_COV_RGI,,TIT,MIGRANT,,,,Alegia,1.000 biztanle bakoitzeko,Alegia,85.6
2019,EU_COV_RGI,,TIT,MIGRANT,,,,Alegia,1.000 biztanle bakoitzeko,Alegia,111.1
2015,EU_COV_RGI,,TIT,MIGRANT,,,,Alegia,1.000 biztanle bakoitzeko,Alegia,115.9
2020,EU_COV_RGI,,TIT,MIGRANT,,,,Alegría-Dulantzi,1.000 biztanle bakoitzeko,Alegría-Dulantzi,118.6
2016,EU_COV_RGI,,TIT,MIGRANT,,,,Alegría-Dulantzi,1.000 biztanle bakoitzeko,Alegría-Dulantzi,75.1
2021,EU_COV_RGI,,TIT,MIGRANT,,,,Alegría-Dulantzi,1.000 biztanle bakoitzeko,Alegría-Dulantzi,102.6
2018,EU_COV_RGI,,TIT,MIGRANT,,,,Alegría-Dulantzi,1.000 biztanle bakoitzeko,Alegría-Dulantzi,77.5
2014,EU_COV_RGI,,TIT,MIGRANT,,,,Alegría-Dulantzi,1.000 biztanle bakoitzeko,Alegría-Dulantzi,114.8
2017,EU_COV_RGI,,TIT,MIGRANT,,,,Alegría-Dulantzi,1.000 biztanle bakoitzeko,Alegría-Dulantzi,64.3
2015,EU_COV_RGI,,TIT,MIGRANT,,,,Alegría-Dulantzi,1.000 biztanle bakoitzeko,Alegría-Dulantzi,129.7
2019,EU_COV_RGI,,TIT,MIGRANT,,,,Alegría-Dulantzi,1.000 biztanle bakoitzeko,Alegría-Dulantzi,65.1
2021,EU_COV_RGI,,TIT,MIGRANT,,,,Alkiza,1.000 biztanle bakoitzeko,Alkiza,250.0
2017,EU_COV_RGI,,TIT,MIGRANT,,,,Alkiza,1.000 biztanle bakoitzeko,Alkiza,142.9
2016,EU_COV_RGI,,TIT,MIGRANT,,,,Alkiza,1.000 biztanle bakoitzeko,Alkiza,222.2
2014,EU_COV_RGI,,TIT,MIGRANT,,,,Alkiza,1.000 biztanle bakoitzeko,Alkiza,83.3
2020,EU_COV_RGI,,TIT,MIGRANT,,,,Alkiza,1.000 biztanle bakoitzeko,Alkiza,90.9
2019,EU_COV_RGI,,TIT,MIGRANT,,,,Alkiza,1.000 biztanle bakoitzeko,Alkiza,111.1
2015,EU_COV_RGI,,TIT,MIGRANT,,,,Alkiza,1.000 biztanle bakoitzeko,Alkiza,142.9
2018,EU_COV_RGI,,TIT,MIGRANT,,,,Alkiza,1.000 biztanle bakoitzeko,Alkiza,111.1
2021,EU_COV_RGI,,TIT,MIGRANT,,,,Alonsotegi,1.000 biztanle bakoitzeko,Alonsotegi,104.5
2014,EU_COV_RGI,,TIT,MIGRANT,,,,Alonsotegi,1.000 biztanle bakoitzeko,Alonsotegi,127.0
2017,EU_COV_RGI,,TIT,MIGRANT,,,,Alonsotegi,1.000 biztanle bakoitzeko,Alonsotegi,180.3
2019,EU_COV_RGI,,TIT,MIGRANT,,,,Alonsotegi,1.000 biztanle bakoitzeko,Alonsotegi,104.9
2020,EU_COV_RGI,,TIT,MIGRANT,,,,Alonsotegi,1.000 biztanle bakoitzeko,Alonsotegi,118.3
2016,EU_COV_RGI,,TIT,MIGRANT,,,,Alonsotegi,1.000 biztanle bakoitzeko,Alonsotegi,166.7
2015,EU_COV_RGI,,TIT,MIGRANT,,,,Alonsotegi,1.000 biztanle bakoitzeko,Alonsotegi,152.0
2018,EU_COV_RGI,,TIT,MIGRANT,,,,Alonsotegi,1.000 biztanle bakoitzeko,Alonsotegi,121.8
2020,EU_COV_RGI,,TIT,MIGRANT,,,,Altzaga,1.000 biztanle bakoitzeko,Altzaga,0.0
2016,EU_COV_RGI,,TIT,MIGRANT,,,,Altzaga,1.000 biztanle bakoitzeko,Altzaga,0.0
2019,EU_COV_RGI,,TIT,MIGRANT,,,,Altzaga,1.000 biztanle bakoitzeko,Altzaga,0.0
2017,EU_COV_RGI,,TIT,MIGRANT,,,,Altzaga,1.000 biztanle bakoitzeko,Altzaga,0.0
2018,EU_COV_RGI,,TIT,MIGRANT,,,,Altzaga,1.000 biztanle bakoitzeko,Altzaga,0.0
2014,EU_COV_RGI,,TIT,MIGRANT,,,,Altzaga,1.000 biztanle bakoitzeko,Altzaga,0.0
2015,EU_COV_RGI,,TIT,MIGRANT,,,,Altzaga,1.000 biztanle bakoitzeko,Altzaga,0.0
2021,EU_COV_RGI,,TIT,MIGRANT,,,,Altzaga,1.000 biztanle bakoitzeko,Altzaga,0.0
2019,EU_COV_RGI,,TIT,MIGRANT,,,,Altzo,1.000 biztanle bakoitzeko,Altzo,40.0
2020,EU_COV_RGI,,TIT,MIGRANT,,,,Altzo,1.000 biztanle bakoitzeko,Altzo,153.8
2018,EU_COV_RGI,,TIT,MIGRANT,,,,Altzo,1.000 biztanle bakoitzeko,Altzo,52.6
2017,EU_COV_RGI,,TIT,MIGRANT,,,,Altzo,1.000 biztanle bakoitzeko,Altzo,222.2
2021,EU_COV_RGI,,TIT,MIGRANT,,,,Altzo,1.000 biztanle bakoitzeko,Altzo,125.0
2014,EU_COV_RGI,,TIT,MIGRANT,,,,Altzo,1.000 biztanle bakoitzeko,Altzo,0.0
2015,EU_COV_RGI,,TIT,MIGRANT,,,,Altzo,1.000 biztanle bakoitzeko,Altzo,71.4
2016,EU_COV_RGI,,TIT,MIGRANT,,,,Altzo,1.000 biztanle bakoitzeko,Altzo,230.8
2020,EU_COV_RGI,,TIT,MIGRANT,,,,Amezketa,1.000 biztanle bakoitzeko,Amezketa,217.4
2019,EU_COV_RGI,,TIT,MIGRANT,,,,Amezketa,1.000 biztanle bakoitzeko,Amezketa,232.6
2017,EU_COV_RGI,,TIT,MIGRANT,,,,Amezketa,1.000 biztanle bakoitzeko,Amezketa,60.0
2016,EU_COV_RGI,,TIT,MIGRANT,,,,Amezketa,1.000 biztanle bakoitzeko,Amezketa,88.9
2021,EU_COV_RGI,,TIT,MIGRANT,,,,Amezketa,1.000 biztanle bakoitzeko,Amezketa,238.1
2018,EU_COV_RGI,,TIT,MIGRANT,,,,Amezketa,1.000 biztanle bakoitzeko,Amezketa,200.0
2015,EU_COV_RGI,,TIT,MIGRANT,,,,Amezketa,1.000 biztanle bakoitzeko,Amezketa,132.1
2014,EU_COV_RGI,,TIT,MIGRANT,,,,Amezketa,1.000 biztanle bakoitzeko,Amezketa,127.7
2020,EU_COV_RGI,,TIT,MIGRANT,,,,Amorebieta-Etxano,1.000 biztanle bakoitzeko,Amorebieta-Etxano,53.0
2016,EU_COV_RGI,,TIT,MIGRANT,,,,Amorebieta-Etxano,1.000 biztanle bakoitzeko,Amorebieta-Etxano,80.8
2017,EU_COV_RGI,,TIT,MIGRANT,,,,Amorebieta-Etxano,1.000 biztanle bakoitzeko,Amorebieta-Etxano,65.0
2014,EU_COV_RGI,,TIT,MIGRANT,,,,Amorebieta-Etxano,1.000 biztanle bakoitzeko,Amorebieta-Etxano,81.2
2018,EU_COV_RGI,,TIT,MIGRANT,,,,Amorebieta-Etxano,1.000 biztanle bakoitzeko,Amorebieta-Etxano,42.3
2019,EU_COV_RGI,,TIT,MIGRANT,,,,Amorebieta-Etxano,1.000 biztanle bakoitzeko,Amorebieta-Etxano,39.5
2015,EU_COV_RGI,,TIT,MIGRANT,,,,Amorebieta-Etxano,1.000 biztanle bakoitzeko,Amorebieta-Etxano,87.4
2021,EU_COV_RGI,,TIT,MIGRANT,,,,Amorebieta-Etxano,1.000 biztanle bakoitzeko,Amorebieta-Etxano,47.8
2019,EU_COV_RGI,,TIT,MIGRANT,,,,Amoroto,1.000 biztanle bakoitzeko,Amoroto,66.7
2020,EU_COV_RGI,,TIT,MIGRANT,,,,Amoroto,1.000 biztanle bakoitzeko,Amoroto,76.9
2016,EU_COV_RGI,,TIT,MIGRANT,,,,Amoroto,1.000 biztanle bakoitzeko,Amoroto,111.1
2017,EU_COV_RGI,,TIT,MIGRANT,,,,Amoroto,1.000 biztanle bakoitzeko,Amoroto,0.0
2018,EU_COV_RGI,,TIT,MIGRANT,,,,Amoroto,1.000 biztanle bakoitzeko,Amoroto,0.0
2021,EU_COV_RGI,,TIT,MIGRANT,,,,Amoroto,1.000 biztanle bakoitzeko,Amoroto,76.9
2014,EU_COV_RGI,,TIT,MIGRANT,,,,Amoroto,1.000 biztanle bakoitzeko,Amoroto,0.0
2015,EU_COV_RGI,,TIT,MIGRANT,,,,Amoroto,1.000 biztanle bakoitzeko,Amoroto,83.3
2021,EU_COV_RGI,,TIT,MIGRANT,,,,Amurrio,1.000 biztanle bakoitzeko,Amurrio,99.4
2016,EU_COV_RGI,,TIT,MIGRANT,,,,Amurrio,1.000 biztanle bakoitzeko,Amurrio,121.4
2014,EU_COV_RGI,,TIT,MIGRANT,,,,Amurrio,1.000 biztanle bakoitzeko,Amurrio,147.7
2018,EU_COV_RGI,,TIT,MIGRANT,,,,Amurrio,1.000 biztanle bakoitzeko,Amurrio,88.1
2015,EU_COV_RGI,,TIT,MIGRANT,,,,Amurrio,1.000 biztanle bakoitzeko,Amurrio,147.2
2017,EU_COV_RGI,,TIT,MIGRANT,,,,Amurrio,1.000 biztanle bakoitzeko,Amurrio,110.4
2019,EU_COV_RGI,,TIT,MIGRANT,,,,Amurrio,1.000 biztanle bakoitzeko,Amurrio,98.7
2020,EU_COV_RGI,,TIT,MIGRANT,,,,Amurrio,1.000 biztanle bakoitzeko,Amurrio,103.4
2017,EU_COV_RGI,,TIT,MIGRANT,,,,Andoain,1.000 biztanle bakoitzeko,Andoain,76.9
2016,EU_COV_RGI,,TIT,MIGRANT,,,,Andoain,1.000 biztanle bakoitzeko,Andoain,72.3
2021,EU_COV_RGI,,TIT,MIGRANT,,,,Andoain,1.000 biztanle bakoitzeko,Andoain,66.8
2015,EU_COV_RGI,,TIT,MIGRANT,,,,Andoain,1.000 biztanle bakoitzeko,Andoain,72.1
2018,EU_COV_RGI,,TIT,MIGRANT,,,,Andoain,1.000 biztanle bakoitzeko,Andoain,62.9
2020,EU_COV_RGI,,TIT,MIGRANT,,,,Andoain,1.000 biztanle bakoitzeko,Andoain,64.2
2019,EU_COV_RGI,,TIT,MIGRANT,,,,Andoain,1.000 biztanle bakoitzeko,Andoain,57.5
2014,EU_COV_RGI,,TIT,MIGRANT,,,,Andoain,1.000 biztanle bakoitzeko,Andoain,75.9
2018,EU_COV_RGI,,TIT,MIGRANT,,,,Anoeta,1.000 biztanle bakoitzeko,Anoeta,79.5
2016,EU_COV_RGI,,TIT,MIGRANT,,,,Anoeta,1.000 biztanle bakoitzeko,Anoeta,119.4
2021,EU_COV_RGI,,TIT,MIGRANT,,,,Anoeta,1.000 biztanle bakoitzeko,Anoeta,60.1
2019,EU_COV_RGI,,TIT,MIGRANT,,,,Anoeta,1.000 biztanle bakoitzeko,Anoeta,83.8
2015,EU_COV_RGI,,TIT,MIGRANT,,,,Anoeta,1.000 biztanle bakoitzeko,Anoeta,111.1
2020,EU_COV_RGI,,TIT,MIGRANT,,,,Anoeta,1.000 biztanle bakoitzeko,Anoeta,86.0
2014,EU_COV_RGI,,TIT,MIGRANT,,,,Anoeta,1.000 biztanle bakoitzeko,Anoeta,84.7
2017,EU_COV_RGI,,TIT,MIGRANT,,,,Anoeta,1.000 biztanle bakoitzeko,Anoeta,97.2
2021,EU_COV_RGI,,TIT,MIGRANT,,,,Antzuola,1.000 biztanle bakoitzeko,Antzuola,89.1
2019,EU_COV_RGI,,TIT,MIGRANT,,,,Antzuola,1.000 biztanle bakoitzeko,Antzuola,33.7
2015,EU_COV_RGI,,TIT,MIGRANT,,,,Antzuola,1.000 biztanle bakoitzeko,Antzuola,98.8
2020,EU_COV_RGI,,TIT,MIGRANT,,,,Antzuola,1.000 biztanle bakoitzeko,Antzuola,22.0
2016,EU_COV_RGI,,TIT,MIGRANT,,,,Antzuola,1.000 biztanle bakoitzeko,Antzuola,64.1
2018,EU_COV_RGI,,TIT,MIGRANT,,,,Antzuola,1.000 biztanle bakoitzeko,Antzuola,34.1
2017,EU_COV_RGI,,TIT,MIGRANT,,,,Antzuola,1.000 biztanle bakoitzeko,Antzuola,61.7
2014,EU_COV_RGI,,TIT,MIGRANT,,,,Antzuola,1.000 biztanle bakoitzeko,Antzuola,122.2
2015,EU_COV_RGI,,TIT,MIGRANT,,,,Añana,1.000 biztanle bakoitzeko,Añana,0.0
2018,EU_COV_RGI,,TIT,MIGRANT,,,,Añana,1.000 biztanle bakoitzeko,Añana,0.0
2021,EU_COV_RGI,,TIT,MIGRANT,,,,Añana,1.000 biztanle bakoitzeko,Añana,0.0
2019,EU_COV_RGI,,TIT,MIGRANT,,,,Añana,1.000 biztanle bakoitzeko,Añana,0.0
2016,EU_COV_RGI,,TIT,MIGRANT,,,,Añana,1.000 biztanle bakoitzeko,Añana,0.0
2017,EU_COV_RGI,,TIT,MIGRANT,,,,Añana,1.000 biztanle bakoitzeko,Añana,0.0
2020,EU_COV_RGI,,TIT,MIGRANT,,,,Añana,1.000 biztanle bakoitzeko,Añana,0.0
2014,EU_COV_RGI,,TIT,MIGRANT,,,,Añana,1.000 biztanle bakoitzeko,Añana,0.0
2016,EU_COV_RGI,,TIT,MIGRANT,,,,Arakaldo,1.000 biztanle bakoitzeko,Arakaldo,0.0
2021,EU_COV_RGI,,TIT,MIGRANT,,,,Arakaldo,1.000 biztanle bakoitzeko,Arakaldo,0.0
2019,EU_COV_RGI,,TIT,MIGRANT,,,,Arakaldo,1.000 biztanle bakoitzeko,Arakaldo,0.0
2018,EU_COV_RGI,,TIT,MIGRANT,,,,Arakaldo,1.000 biztanle bakoitzeko,Arakaldo,0.0
2015,EU_COV_RGI,,TIT,MIGRANT,,,,Arakaldo,1.000 biztanle bakoitzeko,Arakaldo,0.0
2017,EU_COV_RGI,,TIT,MIGRANT,,,,Arakaldo,1.000 biztanle bakoitzeko,Arakaldo,0.0
2014,EU_COV_RGI,,TIT,MIGRANT,,,,Arakaldo,1.000 biztanle bakoitzeko,Arakaldo,250.0
2020,EU_COV_RGI,,TIT,MIGRANT,,,,Arakaldo,1.000 biztanle bakoitzeko,Arakaldo,0.0
2015,EU_COV_RGI,,TIT,MIGRANT,,,,Arama,1.000 biztanle bakoitzeko,Arama,55.6
2021,EU_COV_RGI,,TIT,MIGRANT,,,,Arama,1.000 biztanle bakoitzeko,Arama,0.0
2016,EU_COV_RGI,,TIT,MIGRANT,,,,Arama,1.000 biztanle bakoitzeko,Arama,55.6
