Year,Series,Sexo,Cobertura,Residencia,Discapacidad,Territorio,Comarca,Municipio,Units,GeoCode,Value
2022,EU_COV_PENSN,,,,,,,Laudio/Llodio,Porcentaje,Laudio/Llodio,27.8
2023,EU_COV_PENSN,,,,,,,Laudio/Llodio,Porcentaje,Laudio/Llodio,28.0
2022,EU_COV_PENSN,,,,,,,Laukiz,Porcentaje,Laukiz,21.2
2023,EU_COV_PENSN,,,,,,,Laukiz,Porcentaje,Laukiz,21.2
2022,EU_COV_PENSN,,,,,,,Lazkao,Porcentaje,Lazkao,21.7
2023,EU_COV_PENSN,,,,,,,Lazkao,Porcentaje,Lazkao,22.1
2022,EU_COV_PENSN,,,,,,,Leaburu,Porcentaje,Leaburu,31.7
2023,EU_COV_PENSN,,,,,,,Leaburu,Porcentaje,Leaburu,30.6
2023,EU_COV_PENSN,,,,,,,Legazpi,Porcentaje,Legazpi,29.8
2022,EU_COV_PENSN,,,,,,,Legazpi,Porcentaje,Legazpi,30.1
2022,EU_COV_PENSN,,,,,,,Legorreta,Porcentaje,Legorreta,25.6
2023,EU_COV_PENSN,,,,,,,Legorreta,Porcentaje,Legorreta,25.3
2022,EU_COV_PENSN,,,,,,,Legutio,Porcentaje,Legutio,19.1
2023,EU_COV_PENSN,,,,,,,Legutio,Porcentaje,Legutio,19.4
2023,EU_COV_PENSN,,,,,,,Leintz-Gatzaga,Porcentaje,Leintz-Gatzaga,25.4
2022,EU_COV_PENSN,,,,,,,Leintz-Gatzaga,Porcentaje,Leintz-Gatzaga,23.2
2023,EU_COV_PENSN,,,,,,,Leioa,Porcentaje,Leioa,21.7
2022,EU_COV_PENSN,,,,,,,Leioa,Porcentaje,Leioa,21.4
2022,EU_COV_PENSN,,,,,,,Lekeitio,Porcentaje,Lekeitio,29.2
2023,EU_COV_PENSN,,,,,,,Lekeitio,Porcentaje,Lekeitio,29.2
2023,EU_COV_PENSN,,,,,,,Lemoa,Porcentaje,Lemoa,19.8
2022,EU_COV_PENSN,,,,,,,Lemoa,Porcentaje,Lemoa,20.2
2022,EU_COV_PENSN,,,,,,,Lemoiz,Porcentaje,Lemoiz,17.8
2023,EU_COV_PENSN,,,,,,,Lemoiz,Porcentaje,Lemoiz,19.1
2023,EU_COV_PENSN,,,,,,,Leza,Porcentaje,Leza,27.2
2022,EU_COV_PENSN,,,,,,,Leza,Porcentaje,Leza,25.5
2023,EU_COV_PENSN,,,,,,,Lezama,Porcentaje,Lezama,24.4
2022,EU_COV_PENSN,,,,,,,Lezama,Porcentaje,Lezama,24.2
2023,EU_COV_PENSN,,,,,,,Lezo,Porcentaje,Lezo,24.6
2022,EU_COV_PENSN,,,,,,,Lezo,Porcentaje,Lezo,24.5
2023,EU_COV_PENSN,,,,,,,Lizartza,Porcentaje,Lizartza,28.2
2022,EU_COV_PENSN,,,,,,,Lizartza,Porcentaje,Lizartza,28.9
2023,EU_COV_PENSN,,,,,,,Loiu,Porcentaje,Loiu,24.4
2022,EU_COV_PENSN,,,,,,,Loiu,Porcentaje,Loiu,24.0
2023,EU_COV_PENSN,,,,,,,Mallabia,Porcentaje,Mallabia,31.3
2022,EU_COV_PENSN,,,,,,,Mallabia,Porcentaje,Mallabia,31.0
2023,EU_COV_PENSN,,,,,,,Mañaria,Porcentaje,Mañaria,24.2
2022,EU_COV_PENSN,,,,,,,Mañaria,Porcentaje,Mañaria,23.8
2022,EU_COV_PENSN,,,,,,,Markina-Xemein,Porcentaje,Markina-Xemein,27.5
2023,EU_COV_PENSN,,,,,,,Markina-Xemein,Porcentaje,Markina-Xemein,27.8
2022,EU_COV_PENSN,,,,,,,Maruri-Jatabe,Porcentaje,Maruri-Jatabe,24.8
2023,EU_COV_PENSN,,,,,,,Maruri-Jatabe,Porcentaje,Maruri-Jatabe,23.9
2023,EU_COV_PENSN,,,,,,,Mendaro,Porcentaje,Mendaro,20.8
2022,EU_COV_PENSN,,,,,,,Mendaro,Porcentaje,Mendaro,21.3
2023,EU_COV_PENSN,,,,,,,Mendata,Porcentaje,Mendata,25.9
2022,EU_COV_PENSN,,,,,,,Mendata,Porcentaje,Mendata,24.6
2023,EU_COV_PENSN,,,,,,,Mendexa,Porcentaje,Mendexa,23.6
2022,EU_COV_PENSN,,,,,,,Mendexa,Porcentaje,Mendexa,23.1
2023,EU_COV_PENSN,,,,,,,Meñaka,Porcentaje,Meñaka,23.9
2022,EU_COV_PENSN,,,,,,,Meñaka,Porcentaje,Meñaka,24.3
2023,EU_COV_PENSN,,,,,,,Moreda de Álava/Moreda Araba,Porcentaje,Moreda de Álava/Moreda Araba,23.7
2022,EU_COV_PENSN,,,,,,,Moreda de Álava/Moreda Araba,Porcentaje,Moreda de Álava/Moreda Araba,21.5
2023,EU_COV_PENSN,,,,,,,Morga,Porcentaje,Morga,27.4
2022,EU_COV_PENSN,,,,,,,Morga,Porcentaje,Morga,25.6
2022,EU_COV_PENSN,,,,,,,Mundaka,Porcentaje,Mundaka,26.2
2023,EU_COV_PENSN,,,,,,,Mundaka,Porcentaje,Mundaka,27.0
2022,EU_COV_PENSN,,,,,,,Mungia,Porcentaje,Mungia,21.1
2023,EU_COV_PENSN,,,,,,,Mungia,Porcentaje,Mungia,21.1
2022,EU_COV_PENSN,,,,,,,Munitibar-Arbatzegi Gerrikaitz,Porcentaje,Munitibar-Arbatzegi Gerrikaitz,25.9
2023,EU_COV_PENSN,,,,,,,Munitibar-Arbatzegi Gerrikaitz,Porcentaje,Munitibar-Arbatzegi Gerrikaitz,27.1
2022,EU_COV_PENSN,,,,,,,Murueta,Porcentaje,Murueta,21.7
2023,EU_COV_PENSN,,,,,,,Murueta,Porcentaje,Murueta,22.8
2023,EU_COV_PENSN,,,,,,,Muskiz,Porcentaje,Muskiz,22.9
2022,EU_COV_PENSN,,,,,,,Muskiz,Porcentaje,Muskiz,23.0
2023,EU_COV_PENSN,,,,,,,Mutiloa,Porcentaje,Mutiloa,25.6
2022,EU_COV_PENSN,,,,,,,Mutiloa,Porcentaje,Mutiloa,26.7
2022,EU_COV_PENSN,,,,,,,Mutriku,Porcentaje,Mutriku,26.8
2023,EU_COV_PENSN,,,,,,,Mutriku,Porcentaje,Mutriku,27.4
2022,EU_COV_PENSN,,,,,,,Muxika,Porcentaje,Muxika,24.6
2023,EU_COV_PENSN,,,,,,,Muxika,Porcentaje,Muxika,24.9
2023,EU_COV_PENSN,,,,,,,Nabarniz,Porcentaje,Nabarniz,25.4
2022,EU_COV_PENSN,,,,,,,Nabarniz,Porcentaje,Nabarniz,25.7
2023,EU_COV_PENSN,,,,,,,Navaridas,Porcentaje,Navaridas,18.7
2022,EU_COV_PENSN,,,,,,,Navaridas,Porcentaje,Navaridas,19.3
2022,EU_COV_PENSN,,,,,,,Oiartzun,Porcentaje,Oiartzun,24.7
2023,EU_COV_PENSN,,,,,,,Oiartzun,Porcentaje,Oiartzun,25.2
2023,EU_COV_PENSN,,,,,,,Okondo,Porcentaje,Okondo,19.2
2022,EU_COV_PENSN,,,,,,,Okondo,Porcentaje,Okondo,19.4
2023,EU_COV_PENSN,,,,,,,Olaberria,Porcentaje,Olaberria,26.4
2022,EU_COV_PENSN,,,,,,,Olaberria,Porcentaje,Olaberria,27.4
2022,EU_COV_PENSN,,,,,,,Ondarroa,Porcentaje,Ondarroa,31.7
2023,EU_COV_PENSN,,,,,,,Ondarroa,Porcentaje,Ondarroa,31.9
2022,EU_COV_PENSN,,,,,,,Oñati,Porcentaje,Oñati,28.9
2023,EU_COV_PENSN,,,,,,,Oñati,Porcentaje,Oñati,28.7
2022,EU_COV_PENSN,,,,,,,Ordizia,Porcentaje,Ordizia,23.5
2023,EU_COV_PENSN,,,,,,,Ordizia,Porcentaje,Ordizia,23.0
2022,EU_COV_PENSN,,,,,,,Orendain,Porcentaje,Orendain,20.2
2023,EU_COV_PENSN,,,,,,,Orendain,Porcentaje,Orendain,19.5
2023,EU_COV_PENSN,,,,,,,Orexa,Porcentaje,Orexa,21.6
2022,EU_COV_PENSN,,,,,,,Orexa,Porcentaje,Orexa,24.3
2023,EU_COV_PENSN,,,,,,,Orio,Porcentaje,Orio,21.7
2022,EU_COV_PENSN,,,,,,,Orio,Porcentaje,Orio,21.1
2022,EU_COV_PENSN,,,,,,,Ormaiztegi,Porcentaje,Ormaiztegi,27.4
2023,EU_COV_PENSN,,,,,,,Ormaiztegi,Porcentaje,Ormaiztegi,27.9
2023,EU_COV_PENSN,,,,,,,Orozko,Porcentaje,Orozko,21.4
2022,EU_COV_PENSN,,,,,,,Orozko,Porcentaje,Orozko,21.0
2022,EU_COV_PENSN,,,,,,,Ortuella,Porcentaje,Ortuella,24.8
2023,EU_COV_PENSN,,,,,,,Ortuella,Porcentaje,Ortuella,24.8
2022,EU_COV_PENSN,,,,,,,Otxandio,Porcentaje,Otxandio,24.9
2023,EU_COV_PENSN,,,,,,,Otxandio,Porcentaje,Otxandio,25.4
2023,EU_COV_PENSN,,,,,,,Oyón-Oion,Porcentaje,Oyón-Oion,18.5
2022,EU_COV_PENSN,,,,,,,Oyón-Oion,Porcentaje,Oyón-Oion,18.1
2023,EU_COV_PENSN,,,,,,,Pasaia,Porcentaje,Pasaia,26.1
2022,EU_COV_PENSN,,,,,,,Pasaia,Porcentaje,Pasaia,26.6
2022,EU_COV_PENSN,,,,,,,Peñacerrada-Urizaharra,Porcentaje,Peñacerrada-Urizaharra,16.9
2023,EU_COV_PENSN,,,,,,,Peñacerrada-Urizaharra,Porcentaje,Peñacerrada-Urizaharra,17.5
2023,EU_COV_PENSN,,,,,,,Plentzia,Porcentaje,Plentzia,20.3
2022,EU_COV_PENSN,,,,,,,Plentzia,Porcentaje,Plentzia,20.3
2022,EU_COV_PENSN,,,,,,,Portugalete,Porcentaje,Portugalete,29.2
2023,EU_COV_PENSN,,,,,,,Portugalete,Porcentaje,Portugalete,29.3
2022,EU_COV_PENSN,,,,,,,Ribera Baja/Erribera Beitia,Porcentaje,Ribera Baja/Erribera Beitia,14.4
2023,EU_COV_PENSN,,,,,,,Ribera Baja/Erribera Beitia,Porcentaje,Ribera Baja/Erribera Beitia,14.8
2023,EU_COV_PENSN,,,,,,,Samaniego,Porcentaje,Samaniego,26.6
2022,EU_COV_PENSN,,,,,,,Samaniego,Porcentaje,Samaniego,28.3
2022,EU_COV_PENSN,,,,,,,San Millán/Donemiliaga,Porcentaje,San Millán/Donemiliaga,29.2
2023,EU_COV_PENSN,,,,,,,San Millán/Donemiliaga,Porcentaje,San Millán/Donemiliaga,29.4
2022,EU_COV_PENSN,,,,,,,Santurtzi,Porcentaje,Santurtzi,25.8
2023,EU_COV_PENSN,,,,,,,Santurtzi,Porcentaje,Santurtzi,25.8
2022,EU_COV_PENSN,,,,,,,Segura,Porcentaje,Segura,25.0
2023,EU_COV_PENSN,,,,,,,Segura,Porcentaje,Segura,25.8
2023,EU_COV_PENSN,,,,,,,Sestao,Porcentaje,Sestao,26.5
2022,EU_COV_PENSN,,,,,,,Sestao,Porcentaje,Sestao,26.9
2022,EU_COV_PENSN,,,,,,,Sondika,Porcentaje,Sondika,23.6
2023,EU_COV_PENSN,,,,,,,Sondika,Porcentaje,Sondika,24.2
2022,EU_COV_PENSN,,,,,,,Sopela,Porcentaje,Sopela,18.1
2023,EU_COV_PENSN,,,,,,,Sopela,Porcentaje,Sopela,18.3
2023,EU_COV_PENSN,,,,,,,Sopuerta,Porcentaje,Sopuerta,22.2
2022,EU_COV_PENSN,,,,,,,Sopuerta,Porcentaje,Sopuerta,22.3
2023,EU_COV_PENSN,,,,,,,Soraluze/Placencia de las Armas,Porcentaje,Soraluze/Placencia de las Armas,30.6
2022,EU_COV_PENSN,,,,,,,Soraluze/Placencia de las Armas,Porcentaje,Soraluze/Placencia de las Armas,30.0
2022,EU_COV_PENSN,,,,,,,Sukarrieta,Porcentaje,Sukarrieta,24.4
2023,EU_COV_PENSN,,,,,,,Sukarrieta,Porcentaje,Sukarrieta,23.6
2023,EU_COV_PENSN,,,,,,,Tolosa,Porcentaje,Tolosa,27.6
2022,EU_COV_PENSN,,,,,,,Tolosa,Porcentaje,Tolosa,27.6
2022,EU_COV_PENSN,,,,,,,Trucios-Turtzioz,Porcentaje,Trucios-Turtzioz,23.8
2023,EU_COV_PENSN,,,,,,,Trucios-Turtzioz,Porcentaje,Trucios-Turtzioz,24.1
2023,EU_COV_PENSN,,,,,,,Ubide,Porcentaje,Ubide,23.1
2022,EU_COV_PENSN,,,,,,,Ubide,Porcentaje,Ubide,23.4
2023,EU_COV_PENSN,,,,,,,Ugao-Miraballes,Porcentaje,Ugao-Miraballes,26.5
2022,EU_COV_PENSN,,,,,,,Ugao-Miraballes,Porcentaje,Ugao-Miraballes,26.2
2023,EU_COV_PENSN,,,,,,,Urduliz,Porcentaje,Urduliz,16.6
2022,EU_COV_PENSN,,,,,,,Urduliz,Porcentaje,Urduliz,16.8
2022,EU_COV_PENSN,,,,,,,Urduña/Orduña,Porcentaje,Urduña/Orduña,26.7
2023,EU_COV_PENSN,,,,,,,Urduña/Orduña,Porcentaje,Urduña/Orduña,26.2
2022,EU_COV_PENSN,,,,,,,Urkabustaiz,Porcentaje,Urkabustaiz,17.9
2023,EU_COV_PENSN,,,,,,,Urkabustaiz,Porcentaje,Urkabustaiz,18.0
2023,EU_COV_PENSN,,,,,,,Urnieta,Porcentaje,Urnieta,21.5
2022,EU_COV_PENSN,,,,,,,Urnieta,Porcentaje,Urnieta,20.8
2022,EU_COV_PENSN,,,,,,,Urretxu,Porcentaje,Urretxu,24.3
2023,EU_COV_PENSN,,,,,,,Urretxu,Porcentaje,Urretxu,24.4
2022,EU_COV_PENSN,,,,,,,Usurbil,Porcentaje,Usurbil,24.2
2023,EU_COV_PENSN,,,,,,,Usurbil,Porcentaje,Usurbil,23.5
2022,EU_COV_PENSN,,,,,,,Valdegovía/Gaubea,Porcentaje,Valdegovía/Gaubea,23.6
2023,EU_COV_PENSN,,,,,,,Valdegovía/Gaubea,Porcentaje,Valdegovía/Gaubea,24.3
2022,EU_COV_PENSN,,,,,,,Valle de Trápaga-Trapagaran,Porcentaje,Valle de Trápaga-Trapagaran,27.3
2023,EU_COV_PENSN,,,,,,,Valle de Trápaga-Trapagaran,Porcentaje,Valle de Trápaga-Trapagaran,27.4
2022,EU_COV_PENSN,,,,,,,Villabona,Porcentaje,Villabona,25.8
2023,EU_COV_PENSN,,,,,,,Villabona,Porcentaje,Villabona,26.1
2023,EU_COV_PENSN,,,,,,,Villabuena de Álava/Eskuernaga,Porcentaje,Villabuena de Álava/Eskuernaga,35.1
2022,EU_COV_PENSN,,,,,,,Villabuena de Álava/Eskuernaga,Porcentaje,Villabuena de Álava/Eskuernaga,35.5
2022,EU_COV_PENSN,,,,,,,Vitoria-Gasteiz,Porcentaje,Vitoria-Gasteiz,24.4
2023,EU_COV_PENSN,,,,,,,Vitoria-Gasteiz,Porcentaje,Vitoria-Gasteiz,24.5
2022,EU_COV_PENSN,,,,,,,Yécora/Iekora,Porcentaje,Yécora/Iekora,33.3
2023,EU_COV_PENSN,,,,,,,Yécora/Iekora,Porcentaje,Yécora/Iekora,31.2
2023,EU_COV_PENSN,,,,,,,Zaldibar,Porcentaje,Zaldibar,26.7
2022,EU_COV_PENSN,,,,,,,Zaldibar,Porcentaje,Zaldibar,26.5
2023,EU_COV_PENSN,,,,,,,Zaldibia,Porcentaje,Zaldibia,25.5
2022,EU_COV_PENSN,,,,,,,Zaldibia,Porcentaje,Zaldibia,26.6
2023,EU_COV_PENSN,,,,,,,Zalduondo,Porcentaje,Zalduondo,15.9
2022,EU_COV_PENSN,,,,,,,Zalduondo,Porcentaje,Zalduondo,17.4
2023,EU_COV_PENSN,,,,,,,Zalla,Porcentaje,Zalla,25.4
2022,EU_COV_PENSN,,,,,,,Zalla,Porcentaje,Zalla,25.2
2022,EU_COV_PENSN,,,,,,,Zambrana,Porcentaje,Zambrana,23.6
2023,EU_COV_PENSN,,,,,,,Zambrana,Porcentaje,Zambrana,23.6
2022,EU_COV_PENSN,,,,,,,Zamudio,Porcentaje,Zamudio,26.3
2023,EU_COV_PENSN,,,,,,,Zamudio,Porcentaje,Zamudio,26.7
2022,EU_COV_PENSN,,,,,,,Zaratamo,Porcentaje,Zaratamo,23.8
2023,EU_COV_PENSN,,,,,,,Zaratamo,Porcentaje,Zaratamo,24.2
2022,EU_COV_PENSN,,,,,,,Zarautz,Porcentaje,Zarautz,22.8
2023,EU_COV_PENSN,,,,,,,Zarautz,Porcentaje,Zarautz,23.2
2023,EU_COV_PENSN,,,,,,,Zeanuri,Porcentaje,Zeanuri,26.3
2022,EU_COV_PENSN,,,,,,,Zeanuri,Porcentaje,Zeanuri,25.4
2023,EU_COV_PENSN,,,,,,,Zeberio,Porcentaje,Zeberio,21.4
2022,EU_COV_PENSN,,,,,,,Zeberio,Porcentaje,Zeberio,21.2
2023,EU_COV_PENSN,,,,,,,Zegama,Porcentaje,Zegama,28.2
2022,EU_COV_PENSN,,,,,,,Zegama,Porcentaje,Zegama,27.3
2022,EU_COV_PENSN,,,,,,,Zerain,Porcentaje,Zerain,29.5
2023,EU_COV_PENSN,,,,,,,Zerain,Porcentaje,Zerain,29.2
2022,EU_COV_PENSN,,,,,,,Zestoa,Porcentaje,Zestoa,23.0
2023,EU_COV_PENSN,,,,,,,Zestoa,Porcentaje,Zestoa,23.0
2023,EU_COV_PENSN,,,,,,,Zierbena,Porcentaje,Zierbena,14.8
2022,EU_COV_PENSN,,,,,,,Zierbena,Porcentaje,Zierbena,13.8
2023,EU_COV_PENSN,,,,,,,Zigoitia,Porcentaje,Zigoitia,24.7
2022,EU_COV_PENSN,,,,,,,Zigoitia,Porcentaje,Zigoitia,23.9
2022,EU_COV_PENSN,,,,,,,Ziortza-Bolibar,Porcentaje,Ziortza-Bolibar,21.2
2023,EU_COV_PENSN,,,,,,,Ziortza-Bolibar,Porcentaje,Ziortza-Bolibar,21.1
2023,EU_COV_PENSN,,,,,,,Zizurkil,Porcentaje,Zizurkil,24.8
2022,EU_COV_PENSN,,,,,,,Zizurkil,Porcentaje,Zizurkil,24.9
2022,EU_COV_PENSN,,,,,,,Zuia,Porcentaje,Zuia,20.1
2023,EU_COV_PENSN,,,,,,,Zuia,Porcentaje,Zuia,20.6
2022,EU_COV_PENSN,,,,,,,Zumaia,Porcentaje,Zumaia,21.9
2023,EU_COV_PENSN,,,,,,,Zumaia,Porcentaje,Zumaia,22.2
2022,EU_COV_PENSN,,,,,,,Zumarraga,Porcentaje,Zumarraga,27.9
2023,EU_COV_PENSN,,,,,,,Zumarraga,Porcentaje,Zumarraga,28.3
2023,EU_COV_PENSN,,,,,,ES0101,,Porcentaje,ES0101,20.4
2022,EU_COV_PENSN,,,,,,ES0101,,Porcentaje,ES0101,19.9
2022,EU_COV_PENSN,,,,,,ES0104,,Porcentaje,ES0104,22.7
2023,EU_COV_PENSN,,,,,,ES0104,,Porcentaje,ES0104,22.8
2023,EU_COV_PENSN,,,,,,ES0106,,Porcentaje,ES0106,25.5
2022,EU_COV_PENSN,,,,,,ES0106,,Porcentaje,ES0106,25.4
2022,EU_COV_PENSN,,,,,,ES0102,,Porcentaje,ES0102,24.0
2023,EU_COV_PENSN,,,,,,ES0102,,Porcentaje,ES0102,24.2
2023,EU_COV_PENSN,,,,,,ES0103,,Porcentaje,ES0103,27.1
2022,EU_COV_PENSN,,,,,,ES0103,,Porcentaje,ES0103,27.2
2023,EU_COV_PENSN,,,,,,ES4801,,Porcentaje,ES4801,24.3
2022,EU_COV_PENSN,,,,,,ES4801,,Porcentaje,ES4801,24.2
2023,EU_COV_PENSN,,,,,,ES2001,,Porcentaje,ES2001,25.3
2022,EU_COV_PENSN,,,,,,ES2001,,Porcentaje,ES2001,25.1
2022,EU_COV_PENSN,,,,,,ES4802,,Porcentaje,ES4802,26.1
2023,EU_COV_PENSN,,,,,,ES4802,,Porcentaje,ES4802,26.1
2023,EU_COV_PENSN,,,,,,ES2002,,Porcentaje,ES2002,28.6
2022,EU_COV_PENSN,,,,,,ES2002,,Porcentaje,ES2002,28.6
2023,EU_COV_PENSN,,,,,,ES2003,,Porcentaje,ES2003,29.1
2022,EU_COV_PENSN,,,,,,ES2003,,Porcentaje,ES2003,29.1
2022,EU_COV_PENSN,,,,,,ES2004,,Porcentaje,ES2004,26.7
2023,EU_COV_PENSN,,,,,,ES2004,,Porcentaje,ES2004,26.7
2022,EU_COV_PENSN,,,,,,ES4803,,Porcentaje,ES4803,24.6
2023,EU_COV_PENSN,,,,,,ES4803,,Porcentaje,ES4803,24.8
2023,EU_COV_PENSN,,,,,,ES4804,,Porcentaje,ES4804,25.4
2022,EU_COV_PENSN,,,,,,ES4804,,Porcentaje,ES4804,25.2
2022,EU_COV_PENSN,,,,,,ES4805,,Porcentaje,ES4805,28.1
2023,EU_COV_PENSN,,,,,,ES4805,,Porcentaje,ES4805,27.9
2023,EU_COV_PENSN,,,,,,ES2005,,Porcentaje,ES2005,25.6
2022,EU_COV_PENSN,,,,,,ES2005,,Porcentaje,ES2005,25.6
2022,EU_COV_PENSN,,,,,,ES0105,,Porcentaje,ES0105,21.8
2023,EU_COV_PENSN,,,,,,ES0105,,Porcentaje,ES0105,22.0
2022,EU_COV_PENSN,,,,,,ES4806,,Porcentaje,ES4806,29.6
2023,EU_COV_PENSN,,,,,,ES4806,,Porcentaje,ES4806,29.8
2022,EU_COV_PENSN,,,,,,ES4807,,Porcentaje,ES4807,19.9
2023,EU_COV_PENSN,,,,,,ES4807,,Porcentaje,ES4807,20.0
2022,EU_COV_PENSN,,,,,,ES2006,,Porcentaje,ES2006,25.9
2023,EU_COV_PENSN,,,,,,ES2006,,Porcentaje,ES2006,25.9
2022,EU_COV_PENSN,,,,,,ES2007,,Porcentaje,ES2007,22.8
2023,EU_COV_PENSN,,,,,,ES2007,,Porcentaje,ES2007,22.9
2023,EU_COV_PENSN,,,,,Araba/Álava,,,Porcentaje,Araba/Álava,24.2
2022,EU_COV_PENSN,,,,,Araba/Álava,,,Porcentaje,Araba/Álava,24.0
2023,EU_COV_PENSN,,,,,Bizkaia,,,Porcentaje,Bizkaia,25.8
2022,EU_COV_PENSN,,,,,Bizkaia,,,Porcentaje,Bizkaia,25.8
2023,EU_COV_PENSN,,,,,Gipuzkoa,,,Porcentaje,Gipuzkoa,26.3
2022,EU_COV_PENSN,,,,,Gipuzkoa,,,Porcentaje,Gipuzkoa,26.3
2023,EU_COV_RGI,,,,,,,,Por 1.000 habitantes,,52.5
2020,EU_COV_RGI,,,,,,,,Por 1.000 habitantes,,50.9
2019,EU_COV_RGI,,,,,,,,Por 1.000 habitantes,,50.9
2022,EU_COV_RGI,,,,,,,,Por 1.000 habitantes,,53.5
2021,EU_COV_RGI,,,,,,,,Por 1.000 habitantes,,53.0
2023,EU_COV_RGI,,TIT,,,,,,Por 1.000 habitantes,,29.6
2016,EU_COV_RGI,,TIT,,,,,,Por 1.000 habitantes,,29.3
2019,EU_COV_RGI,,TIT,,,,,,Por 1.000 habitantes,,30.3
2011,EU_COV_RGI,,TIT,,,,,,Por 1.000 habitantes,,25.6
2017,EU_COV_RGI,,TIT,,,,,,Por 1.000 habitantes,,27.7
2020,EU_COV_RGI,,TIT,,,,,,Por 1.000 habitantes,,30.2
2012,EU_COV_RGI,,TIT,,,,,,Por 1.000 habitantes,,26.6
2014,EU_COV_RGI,,TIT,,,,,,Por 1.000 habitantes,,30.2
2013,EU_COV_RGI,,TIT,,,,,,Por 1.000 habitantes,,28.9
2010,EU_COV_RGI,,TIT,,,,,,Por 1.000 habitantes,,25.3
2021,EU_COV_RGI,,TIT,,,,,,Por 1.000 habitantes,,31.4
2018,EU_COV_RGI,,TIT,,,,,,Por 1.000 habitantes,,25.3
2022,EU_COV_RGI,,TIT,,,,,,Por 1.000 habitantes,,29.5
2015,EU_COV_RGI,,TIT,,,,,,Por 1.000 habitantes,,29.8
2012,EU_COV_RGI,,TIT,,,,,Abadiño,Por 1.000 habitantes,Abadiño,13.7
2017,EU_COV_RGI,,TIT,,,,,Abadiño,Por 1.000 habitantes,Abadiño,14.5
2016,EU_COV_RGI,,TIT,,,,,Abadiño,Por 1.000 habitantes,Abadiño,16.5
2020,EU_COV_RGI,,TIT,,,,,Abadiño,Por 1.000 habitantes,Abadiño,15.0
2010,EU_COV_RGI,,TIT,,,,,Abadiño,Por 1.000 habitantes,Abadiño,11.8
2021,EU_COV_RGI,,TIT,,,,,Abadiño,Por 1.000 habitantes,Abadiño,13.1
2015,EU_COV_RGI,,TIT,,,,,Abadiño,Por 1.000 habitantes,Abadiño,16.2
2013,EU_COV_RGI,,TIT,,,,,Abadiño,Por 1.000 habitantes,Abadiño,16.5
2011,EU_COV_RGI,,TIT,,,,,Abadiño,Por 1.000 habitantes,Abadiño,12.4
2014,EU_COV_RGI,,TIT,,,,,Abadiño,Por 1.000 habitantes,Abadiño,15.0
2018,EU_COV_RGI,,TIT,,,,,Abadiño,Por 1.000 habitantes,Abadiño,12.3
2019,EU_COV_RGI,,TIT,,,,,Abadiño,Por 1.000 habitantes,Abadiño,13.9
2014,EU_COV_RGI,,TIT,,,,,Abaltzisketa,Por 1.000 habitantes,Abaltzisketa,0.0
2018,EU_COV_RGI,,TIT,,,,,Abaltzisketa,Por 1.000 habitantes,Abaltzisketa,0.0
2019,EU_COV_RGI,,TIT,,,,,Abaltzisketa,Por 1.000 habitantes,Abaltzisketa,3.2
2012,EU_COV_RGI,,TIT,,,,,Abaltzisketa,Por 1.000 habitantes,Abaltzisketa,0.0
2010,EU_COV_RGI,,TIT,,,,,Abaltzisketa,Por 1.000 habitantes,Abaltzisketa,0.0
2020,EU_COV_RGI,,TIT,,,,,Abaltzisketa,Por 1.000 habitantes,Abaltzisketa,0.0
2016,EU_COV_RGI,,TIT,,,,,Abaltzisketa,Por 1.000 habitantes,Abaltzisketa,0.0
2015,EU_COV_RGI,,TIT,,,,,Abaltzisketa,Por 1.000 habitantes,Abaltzisketa,3.2
2021,EU_COV_RGI,,TIT,,,,,Abaltzisketa,Por 1.000 habitantes,Abaltzisketa,0.0
2011,EU_COV_RGI,,TIT,,,,,Abaltzisketa,Por 1.000 habitantes,Abaltzisketa,0.0
2013,EU_COV_RGI,,TIT,,,,,Abaltzisketa,Por 1.000 habitantes,Abaltzisketa,0.0
2017,EU_COV_RGI,,TIT,,,,,Abaltzisketa,Por 1.000 habitantes,Abaltzisketa,0.0
2018,EU_COV_RGI,,TIT,,,,,Abanto y Ciérvana-Abanto Zierbena,Por 1.000 habitantes,Abanto y Ciérvana-Abanto Zierbena,28.8
2016,EU_COV_RGI,,TIT,,,,,Abanto y Ciérvana-Abanto Zierbena,Por 1.000 habitantes,Abanto y Ciérvana-Abanto Zierbena,38.6
2014,EU_COV_RGI,,TIT,,,,,Abanto y Ciérvana-Abanto Zierbena,Por 1.000 habitantes,Abanto y Ciérvana-Abanto Zierbena,40.4
2010,EU_COV_RGI,,TIT,,,,,Abanto y Ciérvana-Abanto Zierbena,Por 1.000 habitantes,Abanto y Ciérvana-Abanto Zierbena,30.9
2019,EU_COV_RGI,,TIT,,,,,Abanto y Ciérvana-Abanto Zierbena,Por 1.000 habitantes,Abanto y Ciérvana-Abanto Zierbena,26.8
2012,EU_COV_RGI,,TIT,,,,,Abanto y Ciérvana-Abanto Zierbena,Por 1.000 habitantes,Abanto y Ciérvana-Abanto Zierbena,32.8
2011,EU_COV_RGI,,TIT,,,,,Abanto y Ciérvana-Abanto Zierbena,Por 1.000 habitantes,Abanto y Ciérvana-Abanto Zierbena,29.8
2021,EU_COV_RGI,,TIT,,,,,Abanto y Ciérvana-Abanto Zierbena,Por 1.000 habitantes,Abanto y Ciérvana-Abanto Zierbena,24.2
